customer_id,full_name,email_address,phone_number,registration_date,purchase_amount,product_category,satisfaction_score_1-5,country,customer_age,gender,order_status,discount_applied,shipping_cost,registration_date_imputed
CUST_101292,Jennifer Smith,jennifer.42@yahoo.com,6743858919,2019-08-02,195.52,Electronics,3,United States,76,Female,Shipped,Yes,45.55,0
CUST_101231,Susan Davis,susan.62@company.com,1758236157,2018-07-09,340.44,Sports,2,Japan,34,Male,Cancelled,Yes,44.81,0
CUST_100558,Carol Garcia,Unknown,Unknown,2021-06-08,783.86,Electronics,4,France,20,Female,Delivered,Yes,47.32,1
CUST_101813,David Jackson,Unknown,5062367311,2018-07-15,394.88,Sports,4,Canada,39,Male,Shipped,No,26.17,0
CUST_100531,Betty Jackson,Unknown,5288238500,2021-04-05,109.96,Electronics,2,Japan,72,Male,Pending,No,7.93,0
CUST_100224,Steven Jones,Unknown,2378692376,2024-05-24,17.26,Clothing,1,United Kingdom,68,Female,Cancelled,Yes,12.32,0
CUST_101794,Thomas Brown,thomas.27@outlook.com,7994526773,2024-01-31,658.07,Clothing,5,Australia,50,Female,Cancelled,No,27.76,1
CUST_100325,Donna Anderson,donna.71@company.com,7558594808,2022-05-30,127.21,Clothing,5,Japan,49,Male,Pending,No,40.03,1
CUST_101320,Maria Rodriguez,Unknown,8314809509,2018-10-26,489.63,Toys,5,United States,68,Male,Cancelled,Yes,18.47,0
CUST_101133,Richard Hernandez,richard.97@company.com,4561266508,2020-10-16,385.2,Clothing,3,France,41,Male,Delivered,No,15.14,0
CUST_100714,Nancy Brown,Unknown,1946347185,2020-02-27,356.88,Books,3,Canada,72,Male,Pending,No,29.65,0
CUST_100846,Michael Jones,michael.24@gmail.com,7102252754,2018-03-12,384.24,Automotive,2,Unknown,39,Female,Delivered,No,46.0,0
CUST_100193,Nancy Miller,Unknown,1754661491,2018-08-20,442.51,Sports,3,France,78,Male,Cancelled,No,37.26,0
CUST_100573,Betty Thomas,betty.37@hotmail.com,4391323626,2019-12-05,759.57,Home & Garden,3,United States,55,Male,Pending,No,9.36,0
CUST_100946,Charles Garcia,charles.12@hotmail.com,Unknown,2022-08-21,579.16,Clothing,2,United States,49,Female,Cancelled,No,12.68,0
CUST_100503,Jennifer Jackson,Unknown,Unknown,2019-01-09,741.66,Clothing,3,United States,22,Female,Shipped,Yes,21.61,0
CUST_101226,Sarah Rodriguez,Unknown,5426055309,2019-06-15,385.2,Home & Garden,1,Germany,51,Female,Delivered,Yes,37.4,1
CUST_101877,Mark Gonzalez,mark.67@outlook.com,7746617370,2024-01-18,613.24,Clothing,5,United Kingdom,35,Female,Pending,Yes,7.55,1
CUST_101867,Jennifer Jackson,jennifer.33@hotmail.com,3234532588,2023-06-10,211.36,Electronics,3,United Kingdom,77,Unknown,Shipped,No,6.13,0
CUST_100003,David Brown,david.27@company.com,3065497811,2018-08-22,496.74,Home & Garden,1,France,54,Male,Cancelled,Yes,46.02,1
CUST_101493,Donald Jackson,donald.80@hotmail.com,3301186318,2022-01-16,442.92,Automotive,4,Japan,69,Male,Shipped,Yes,18.2,0
CUST_100467,Mark Garcia,Unknown,1532209444,2023-07-29,786.73,Toys,2,Germany,77,Male,Pending,Yes,46.25,0
CUST_100005,Michael Jackson,Unknown,6172752396,2020-11-01,253.32,Books,4,Unknown,80,Male,Delivered,Yes,40.58,0
CUST_100547,Daniel Johnson,daniel.32@hotmail.com,7908829577,2020-03-12,447.96,Clothing,5,Japan,53,Male,Delivered,Yes,25.97,0
CUST_100228,David Wilson,david.61@hotmail.com,6094245473,2018-08-11,530.03,Sports,5,Germany,50,Female,Delivered,No,23.16,0
CUST_101063,Nancy Smith,Unknown,4837211482,2023-09-14,421.91,Unknown,4,Japan,61,Male,Shipped,No,14.97,0
CUST_100542,Betty Rodriguez,betty.68@gmail.com,7936453042,2022-02-10,58.17,Toys,3,Japan,38,Female,Delivered,No,5.05,0
CUST_100242,John Garcia,john.70@gmail.com,3333324438,2018-02-15,610.04,Sports,2,United States,57,Male,Shipped,Yes,15.43,0
CUST_100898,Michael Wilson,Unknown,8714547559,2023-07-06,457.42,Electronics,4,United Kingdom,34,Male,Shipped,No,44.0,1
CUST_101187,Steven Martinez,steven.51@company.com,3356833052,2018-05-23,29.96,Books,4,France,21,Unknown,Pending,No,49.08,0
CUST_101245,Jane Johnson,jane.63@outlook.com,7284894845,2021-12-28,386.92,Automotive,1,United Kingdom,30,Female,Cancelled,Yes,24.91,0
CUST_101138,Richard Moore,richard.51@yahoo.com,6475747944,2018-02-27,201.65,Unknown,3,United States,19,Male,Shipped,No,44.01,1
CUST_100842,Ruth Hernandez,ruth.94@company.com,9603517194,2023-02-19,542.44,Books,3,Japan,50,Male,Delivered,Yes,48.3,0
CUST_101486,Helen Johnson,helen.70@outlook.com,5843208158,2024-06-20,362.92,Toys,5,Germany,36,Female,Pending,Yes,24.1,0
CUST_101208,Karen Moore,karen.55@gmail.com,1993375871,2024-11-02,315.35,Books,5,Germany,41,Male,Cancelled,Yes,26.55,0
CUST_100276,Maria Wilson,Unknown,2837328079,2023-06-25,226.36,Clothing,4,Australia,50,Female,Cancelled,Yes,26.55,0
CUST_100661,Thomas Rodriguez,thomas.43@gmail.com,Unknown,2021-11-04,263.76,Toys,1,Australia,30,Female,Shipped,No,6.91,0
CUST_101875,Anthony Hernandez,anthony.44@company.com,2712029153,2018-03-02,396.68,Clothing,1,Canada,70,Female,Cancelled,Yes,23.37,0
CUST_100314,Karen Gonzalez,Unknown,Unknown,2019-03-12,174.6,Clothing,4,Australia,72,Male,Shipped,Yes,8.28,0
CUST_100691,Steven Johnson,Unknown,3404701046,2023-06-16,663.5,Home & Garden,1,Germany,79,Male,Shipped,Yes,27.6,0
CUST_101574,Ruth Moore,ruth.86@yahoo.com,6479669810,2019-11-18,563.98,Automotive,1,Australia,78,Male,Delivered,Yes,11.53,0
CUST_100424,Betty Moore,betty.34@outlook.com,8321293625,2018-03-24,234.74,Toys,3,France,29,Female,Cancelled,No,5.21,1
CUST_100594,Thomas Moore,thomas.71@hotmail.com,4138164791,2022-07-18,623.8,Home & Garden,3,United Kingdom,50,Female,Cancelled,Yes,6.49,0
CUST_912764,Richard Brown,Unknown,7399078244,2021-10-06,115.13,Electronics,3,Japan,28,Male,Delivered,Yes,26.55,0
CUST_100622,Daniel Hernandez,daniel.91@gmail.com,4936757393,2023-10-01,102.42,Automotive,5,United States,78,Male,Unknown,No,26.55,0
CUST_101281,Richard Martin,richard.44@outlook.com,2349375423,2023-03-07,595.96,Home & Garden,3,United States,50,Male,Delivered,No,11.08,1
CUST_101094,Donna Lopez,donna.80@outlook.com,2061369136,2018-12-15,437.46,Books,3,Japan,54,Female,Delivered,Unknown,15.0,0
CUST_100227,Daniel Moore,daniel.47@outlook.com,5785427700,2021-05-27,380.62,Automotive,4,United Kingdom,50,Female,Cancelled,Yes,19.43,0
CUST_101764,Charles Thomas,charles.57@outlook.com,Unknown,2018-11-03,385.2,Books,5,Australia,25,Male,Pending,No,5.89,0
CUST_101391,Donald Wilson,donald.79@company.com,8552356087,2018-11-01,685.19,Home & Garden,4,United States,61,Male,Pending,Yes,25.18,0
CUST_101151,Nancy Moore,Unknown,6931815529,2022-05-16,612.16,Toys,1,Australia,37,Male,Shipped,No,8.74,0
CUST_100066,Charles Thomas,Unknown,4331917711,2021-03-15,52.68,Electronics,5,Japan,50,Male,Pending,No,13.65,0
CUST_100024,Donna Johnson,Unknown,4998423064,2021-11-02,44.08,Clothing,4,United States,18,Female,Shipped,No,8.37,0
CUST_100144,Thomas Jones,thomas.76@company.com,6298771712,2021-09-02,385.2,Clothing,4,United States,58,Female,Unknown,No,11.48,0
CUST_100536,James Taylor,james.55@gmail.com,9651922302,2018-03-31,305.61,Sports,1,United Kingdom,50,Male,Shipped,Yes,36.06,0
CUST_100811,Helen Thomas,Unknown,8678699924,2019-11-03,385.2,Home & Garden,5,Canada,50,Female,Shipped,No,43.38,0
CUST_101173,Thomas Anderson,Unknown,8294524520,2021-12-25,488.57,Electronics,5,United Kingdom,60,Male,Cancelled,No,38.68,0
CUST_100085,Charles Brown,charles.99@company.com,Unknown,2019-08-18,311.77,Electronics,3,Canada,61,Male,Shipped,No,42.47,1
CUST_101427,Charles Lopez,charles.76@hotmail.com,5695053708,2022-10-22,767.33,Automotive,5,Unknown,50,Female,Cancelled,Yes,37.68,0
CUST_101237,Karen Taylor,karen.76@company.com,3715813481,2020-04-12,698.43,Books,5,United Kingdom,39,Male,Delivered,Yes,26.41,0
CUST_101249,John Brown,john.82@outlook.com,6565925840,2023-06-11,81.63,Sports,4,Australia,69,Male,Cancelled,Yes,36.01,0
CUST_101887,William Jackson,Unknown,2385584244,2018-12-09,117.37,Clothing,4,Japan,73,Male,Shipped,No,30.58,0
CUST_101901,Steven Johnson,steven.15@company.com,8294272195,2023-01-23,148.95,Sports,4,United States,50,Female,Unknown,Yes,21.39,0
CUST_101435,Carol Taylor,carol.15@hotmail.com,8233482569,2019-08-12,175.12,Home & Garden,3,Unknown,78,Male,Delivered,Yes,18.73,0
CUST_101198,Helen Martin,helen.59@company.com,5324623088,2021-10-02,652.77,Books,2,United Kingdom,26,Male,Cancelled,Unknown,31.79,0
CUST_100362,Karen Davis,karen.89@company.com,4157562167,2018-07-19,550.91,Electronics,2,Germany,43,Male,Shipped,No,33.55,0
CUST_101683,Daniel Taylor,Unknown,9687675926,2018-08-11,142.45,Clothing,3,Japan,50,Male,Shipped,Yes,27.12,0
CUST_101206,Susan Martin,Unknown,5644886250,2023-12-15,385.2,Home & Garden,3,Germany,46,Female,Pending,Yes,45.49,1
CUST_101026,Maria Davis,maria.24@yahoo.com,9526178271,2019-07-05,692.42,Books,1,Canada,50,Male,Delivered,No,25.52,0
CUST_101030,Ruth Brown,Unknown,7312268083,2021-11-27,467.34,Books,3,Germany,50,Male,Pending,No,25.7,1
CUST_101273,David Hernandez,david.78@yahoo.com,Unknown,2024-07-15,57.92,Electronics,5,United States,65,Female,Unknown,Yes,45.54,0
CUST_101542,Richard Davis,richard.28@yahoo.com,8336238209,2019-08-19,59.38,Toys,1,United Kingdom,60,Male,Pending,No,19.96,1
CUST_101124,Mark Lopez,mark.74@yahoo.com,Unknown,2018-09-22,385.2,Automotive,5,Australia,61,Female,Delivered,Yes,30.91,0
CUST_100665,Steven Martinez,Unknown,4032059381,2021-09-16,584.94,Clothing,1,Canada,42,Male,Delivered,Yes,33.15,0
CUST_100364,Karen Smith,karen.24@gmail.com,2662988148,2023-07-05,547.17,Books,1,United Kingdom,46,Male,Shipped,Yes,22.21,0
CUST_100077,Helen Moore,Unknown,8229598278,2024-10-16,329.8,Clothing,5,France,29,Male,Cancelled,No,45.66,0
CUST_100027,Ruth Gonzalez,Unknown,7502631383,2023-01-16,466.39,Books,5,United States,36,Female,Delivered,Yes,37.77,1
CUST_101668,Michael Garcia,michael.65@gmail.com,Unknown,2019-04-23,376.72,Sports,3,Australia,49,Female,Cancelled,Yes,13.24,0
CUST_100525,Nancy Davis,nancy.29@outlook.com,8597949711,2019-08-15,161.65,Books,1,United States,57,Male,Delivered,No,34.84,0
CUST_101918,Anthony Brown,anthony.60@gmail.com,Unknown,2019-11-09,425.57,Toys,2,United States,43,Male,Delivered,Yes,36.05,0
CUST_100055,Steven Hernandez,steven.17@yahoo.com,4804127135,2018-09-08,770.81,Clothing,4,France,77,Male,Cancelled,Yes,8.96,0
CUST_100638,Carol Moore,Unknown,1587401170,2018-05-29,360.07,Sports,4,Australia,18,Male,Pending,Yes,17.74,0
CUST_100302,Helen Martin,Unknown,1498907183,2022-07-09,113.25,Sports,4,United States,25,Female,Delivered,No,26.55,1
CUST_100718,Donald Lopez,donald.42@outlook.com,5795886131,2023-11-25,385.2,Sports,4,Australia,68,Male,Shipped,Yes,49.19,0
CUST_100624,Carol Anderson,carol.65@gmail.com,Unknown,2023-05-18,215.49,Clothing,5,France,64,Male,Delivered,Yes,14.48,0
CUST_100007,John Williams,Unknown,7803513483,2018-04-07,212.67,Sports,4,United Kingdom,50,Female,Pending,Yes,13.63,0
CUST_100803,Steven Davis,steven.36@hotmail.com,4609489887,2020-03-31,739.07,Automotive,1,United Kingdom,72,Male,Delivered,Yes,30.25,0
CUST_101049,Sarah Thomas,sarah.73@company.com,8807745963,2018-03-24,600.6,Home & Garden,4,France,39,Male,Cancelled,No,49.19,0
CUST_100336,Mark Taylor,Unknown,3349676427,2020-01-05,361.0,Home & Garden,5,Japan,54,Female,Cancelled,No,35.3,1
CUST_100047,Ruth Moore,ruth.74@outlook.com,5269433668,2019-01-11,337.89,Clothing,2,Canada,120,Female,Delivered,No,48.63,0
CUST_101550,Thomas Brown,Unknown,5618165225,2023-11-19,385.2,Clothing,1,Australia,69,Male,Pending,Yes,47.14,0
CUST_100106,James Taylor,james.23@gmail.com,6223881745,2019-03-11,619.98,Sports,5,Germany,56,Male,Shipped,No,19.06,0
CUST_100349,Nancy Anderson,nancy.83@hotmail.com,4685077188,2024-08-15,271.77,Toys,3,Canada,50,Female,Delivered,Yes,46.8,1
CUST_101079,Donna Jones,donna.50@outlook.com,3299415749,2019-10-16,704.58,Home & Garden,5,France,35,Female,Pending,Yes,33.06,1
CUST_100238,Ruth Davis,Unknown,1088885906,2024-09-10,770.9,Sports,5,Canada,50,Female,Pending,No,26.55,0
CUST_100213,Charles Thomas,charles.37@hotmail.com,9716209011,2019-10-17,385.2,Sports,1,United Kingdom,19,Female,Unknown,No,48.59,0
CUST_101310,Ruth Thomas,ruth.28@company.com,5358162269,2021-11-12,237.57,Automotive,2,Unknown,44,Male,Pending,Yes,14.29,0
CUST_101192,Matthew Martinez,matthew.58@outlook.com,7478914245,2023-08-13,220.09,Automotive,1,Japan,69,Male,Shipped,Yes,41.09,0
CUST_100793,Betty Jackson,betty.14@outlook.com,7905165305,2021-01-25,23.7,Sports,4,Germany,75,Female,Cancelled,No,22.54,0
CUST_101096,Sandra Anderson,Unknown,9009704731,2024-06-18,41.9,Electronics,5,Japan,37,Male,Cancelled,No,9.14,0
CUST_101233,Donald Hernandez,donald.57@gmail.com,9136336202,2019-03-01,136.04,Electronics,4,United States,49,Female,Delivered,No,32.86,1
CUST_101176,Steven Moore,steven.19@outlook.com,3296789249,2020-06-27,417.6,Toys,3,Canada,45,Female,Cancelled,Yes,19.43,0
CUST_101653,Emma Jackson,emma.72@company.com,1742866567,2024-03-05,204.05,Toys,4,Japan,79,Male,Pending,No,33.43,0
CUST_101747,Sarah Rodriguez,sarah.18@hotmail.com,8384071005,2023-11-17,230.03,Books,2,United Kingdom,36,Female,Cancelled,Yes,14.8,1
CUST_100523,Helen Miller,helen.80@outlook.com,7222011785,2022-05-08,271.69,Electronics,4,United Kingdom,51,Male,Delivered,Yes,40.52,0
CUST_100232,Steven Lopez,Unknown,9043834731,2020-06-05,66.64,Electronics,1,Japan,72,Female,Delivered,No,11.93,0
CUST_100644,Mark Brown,mark.61@company.com,Unknown,2020-12-30,217.31,Books,1,United Kingdom,35,Female,Cancelled,No,7.98,0
CUST_101578,Donald Johnson,donald.55@yahoo.com,Unknown,2022-09-25,413.39,Books,4,France,76,Female,Pending,Yes,29.04,0
CUST_100533,Thomas Brown,thomas.67@yahoo.com,3825389529,2023-04-08,385.2,Home & Garden,1,United States,59,Male,Delivered,Yes,24.97,0
CUST_101931,Michael Brown,Unknown,2564495109,2024-03-15,265.26,Automotive,2,Germany,68,Female,Unknown,Unknown,24.32,0
CUST_100603,Donald Jackson,Unknown,8889823134,2021-07-12,792.95,Clothing,1,Germany,45,Male,Delivered,No,14.05,0
CUST_101892,Donna Moore,Unknown,8151569643,2018-12-09,604.99,Home & Garden,2,Japan,41,Male,Shipped,No,26.55,0
CUST_101074,Maria Moore,Unknown,4657333258,2022-12-17,18.6,Automotive,3,Australia,69,Male,Pending,Yes,8.51,0
CUST_101364,Sandra Johnson,sandra.51@yahoo.com,6859431498,2019-01-05,223.71,Home & Garden,3,Australia,32,Female,Cancelled,No,20.71,1
CUST_100060,Sandra Moore,Unknown,4571691732,2020-02-15,87.41,Automotive,4,Japan,32,Male,Delivered,No,10.52,0
CUST_101923,Helen Anderson,helen.33@yahoo.com,6689669158,2018-07-24,317.74,Toys,3,Australia,55,Male,Shipped,No,17.29,0
CUST_100092,Ruth Smith,Unknown,3751626215,2021-07-21,703.53,Books,4,Germany,59,Female,Delivered,No,37.32,0
CUST_100666,Helen Moore,helen.41@outlook.com,5252451019,2021-08-30,153.12,Home & Garden,4,Australia,34,Female,Cancelled,Yes,9.14,0
CUST_100280,Sandra Martinez,sandra.25@outlook.com,1688144559,2024-02-09,227.6,Automotive,5,France,42,Female,Delivered,Yes,46.06,0
CUST_101394,Helen Brown,helen.34@gmail.com,5233314084,2019-11-22,573.13,Books,2,Unknown,50,Male,Shipped,No,40.35,0
CUST_100359,Nancy Moore,Unknown,2941041210,2024-05-19,761.08,Automotive,4,Unknown,50,Female,Delivered,No,41.61,1
CUST_101182,Charles Jones,charles.65@hotmail.com,8864704782,2020-09-14,12.85,Books,2,Canada,50,Female,Shipped,No,34.16,0
CUST_101223,Charles Moore,Unknown,6845368288,2022-09-10,385.2,Books,5,Unknown,50,Female,Pending,Yes,34.6,0
CUST_100847,Sandra Smith,sandra.18@gmail.com,3682842520,2022-03-06,790.72,Toys,2,Japan,53,Male,Pending,Yes,21.09,0
CUST_101441,Thomas Johnson,thomas.37@yahoo.com,4486131026,2022-11-16,187.78,Electronics,4,Australia,79,Female,Shipped,No,17.58,1
CUST_100110,Mark Miller,Unknown,3157259270,2023-07-18,385.2,Clothing,4,Canada,24,Male,Cancelled,Yes,43.85,0
CUST_100042,Anthony Williams,anthony.63@yahoo.com,1635353130,2021-09-17,645.19,Automotive,3,Germany,32,Female,Pending,No,32.55,0
CUST_100125,Michael Taylor,Unknown,8763876862,2024-03-23,385.2,Sports,3,United Kingdom,74,Female,Delivered,Yes,24.23,0
CUST_100204,Jennifer Brown,jennifer.62@company.com,4817763807,2018-05-28,722.84,Electronics,4,Canada,41,Male,Shipped,Yes,14.61,0
CUST_100052,Richard Rodriguez,richard.84@yahoo.com,6724782945,2024-10-15,541.84,Home & Garden,5,United States,78,Male,Cancelled,Yes,8.44,0
CUST_100545,Daniel Smith,daniel.91@outlook.com,8567779652,2024-07-26,99.22,Unknown,4,Australia,33,Male,Shipped,No,37.99,0
CUST_100068,Carol Brown,carol.10@outlook.com,Unknown,2020-09-13,385.2,Home & Garden,4,United States,73,Male,Delivered,Yes,17.67,0
CUST_101190,Matthew Moore,Unknown,4494212932,2021-09-03,444.54,Electronics,2,Australia,51,Male,Shipped,Yes,46.48,0
CUST_101618,Daniel Brown,Unknown,3137775193,2024-07-14,385.2,Electronics,3,Germany,50,Male,Cancelled,Yes,33.56,1
CUST_100183,William Rodriguez,william.61@yahoo.com,3003054297,2020-05-26,573.32,Books,4,United Kingdom,61,Female,Cancelled,Unknown,42.14,1
CUST_100137,Carol Johnson,carol.85@yahoo.com,3802961378,2023-03-11,57.44,Sports,3,Unknown,71,Female,Cancelled,Yes,13.55,0
CUST_100899,Carol Brown,carol.71@yahoo.com,Unknown,2024-05-19,603.84,Sports,5,Germany,53,Male,Pending,No,17.09,0
CUST_100796,Charles Martinez,charles.60@gmail.com,Unknown,2021-06-08,640.64,Automotive,2,Canada,62,Female,Shipped,Yes,26.55,0
CUST_100132,Donna Wilson,donna.43@hotmail.com,6826129093,2023-04-09,0.0,Books,3,United Kingdom,34,Female,Pending,No,8.5,0
CUST_100080,Sarah Martinez,sarah.98@company.com,2845241394,2023-05-22,736.02,Sports,5,Japan,59,Female,Shipped,No,22.88,0
CUST_101553,Ruth Miller,Unknown,6774715771,2020-08-12,533.13,Books,4,France,34,Male,Cancelled,No,37.03,1
CUST_101611,Richard Gonzalez,richard.45@company.com,4134416798,2019-12-10,596.3,Electronics,3,Unknown,21,Female,Delivered,No,13.74,0
CUST_100541,Sandra Hernandez,sandra.56@hotmail.com,2395919156,2021-11-27,594.79,Electronics,4,Unknown,51,Female,Cancelled,No,48.85,0
CUST_101666,Mark Rodriguez,mark.79@company.com,Unknown,2024-06-23,710.36,Automotive,5,Germany,75,Female,Unknown,Yes,26.55,0
CUST_100983,Charles Moore,Unknown,1086103410,2022-01-01,205.2,Toys,4,Unknown,23,Male,Delivered,Yes,40.41,0
CUST_100165,Jane Jackson,jane.83@company.com,5111987735,2019-04-20,442.02,Electronics,2,United States,43,Female,Cancelled,Yes,27.26,1
CUST_100248,Richard Johnson,Unknown,8551099188,2022-03-08,76.72,Home & Garden,3,United Kingdom,42,Female,Shipped,Unknown,21.85,0
CUST_100446,Sandra Wilson,sandra.93@gmail.com,4166143022,2023-12-23,435.11,Clothing,3,France,24,Male,Delivered,No,22.06,0
CUST_101202,Michael Johnson,Unknown,5187458368,2022-03-26,335.72,Home & Garden,2,Germany,59,Male,Shipped,Yes,17.75,0
CUST_100858,Mark Martin,mark.63@outlook.com,8593602992,2021-07-22,158.21,Clothing,2,Australia,51,Female,Pending,Unknown,10.37,0
CUST_100097,Lisa Johnson,lisa.54@outlook.com,5165562374,2018-03-09,274.14,Clothing,5,Canada,55,Male,Cancelled,No,16.9,0
CUST_100805,Donald Anderson,Unknown,5695387113,2020-07-23,311.6,Unknown,2,United States,55,Female,Pending,No,16.95,1
CUST_100737,Steven Wilson,steven.33@gmail.com,2557988587,2024-11-02,255.63,Clothing,2,Germany,26,Male,Pending,Yes,26.55,1
CUST_101313,Charles Miller,charles.14@gmail.com,2161397949,2021-10-30,134.26,Toys,4,United States,69,Male,Delivered,No,24.14,0
CUST_100102,Mark Moore,Unknown,9497355739,2020-02-18,493.75,Electronics,3,France,68,Female,Pending,Yes,33.96,0
CUST_100434,Helen Gonzalez,Unknown,2141916574,2018-06-13,151.0,Books,3,Japan,70,Female,Pending,No,36.94,0
CUST_100074,Charles Rodriguez,charles.56@gmail.com,6342938796,2024-01-19,629.55,Automotive,1,Australia,42,Female,Pending,Yes,37.87,1
CUST_101872,James Jones,james.29@gmail.com,Unknown,2024-09-03,596.85,Sports,3,Germany,58,Male,Cancelled,Yes,40.1,0
CUST_101309,Mark Martin,Unknown,5946262334,2021-03-12,342.76,Clothing,1,United Kingdom,30,Female,Delivered,No,26.55,0
CUST_100918,Thomas Jackson,Unknown,8844032356,2022-05-14,176.34,Sports,3,United States,69,Female,Cancelled,No,42.88,1
CUST_101788,Robert Rodriguez,robert.90@outlook.com,6351387532,2021-11-26,609.64,Clothing,5,Japan,43,Male,Pending,No,26.55,0
CUST_101746,Sarah Smith,sarah.50@company.com,5315878667,2024-08-19,529.64,Books,5,Canada,50,Unknown,Cancelled,No,40.92,0
CUST_101692,Donna Williams,donna.53@yahoo.com,6312553975,2022-01-03,740.56,Books,4,Japan,61,Female,Delivered,No,41.0,0
CUST_100762,Donna Martin,donna.21@hotmail.com,6741083532,2021-02-12,385.2,Automotive,1,France,50,Female,Unknown,Yes,19.68,0
CUST_100989,Emma Garcia,emma.62@hotmail.com,7072261871,2024-04-22,203.57,Unknown,4,Germany,74,Female,Delivered,No,18.55,0
CUST_100388,Mark Smith,mark.45@hotmail.com,2373028970,2022-01-04,676.4,Toys,1,France,20,Female,Pending,Unknown,27.98,0
CUST_100235,Maria Moore,maria.70@yahoo.com,Unknown,2023-02-19,385.2,Home & Garden,2,France,55,Female,Pending,No,45.7,0
CUST_101729,Donna Gonzalez,Unknown,3691646987,2020-10-15,664.75,Sports,5,Australia,63,Unknown,Cancelled,Yes,26.55,0
CUST_100267,Unknown,Unknown,4175428778,2018-06-30,105.43,Books,3,Japan,30,Male,Delivered,No,21.93,0
CUST_101909,Steven Martinez,steven.41@company.com,7133525230,2022-09-12,204.28,Home & Garden,1,United Kingdom,70,Male,Delivered,Yes,42.96,0
CUST_100117,John Jackson,john.48@yahoo.com,8138209011,2022-03-10,38.15,Electronics,2,United States,68,Male,Pending,Yes,42.48,0
CUST_101883,Richard Taylor,richard.61@outlook.com,5919302618,2022-10-02,127.04,Automotive,3,Japan,20,Female,Pending,No,8.04,1
CUST_100673,Robert Gonzalez,robert.43@yahoo.com,7192543917,2022-07-16,398.03,Unknown,3,Japan,53,Female,Delivered,Yes,6.23,0
CUST_100249,Carol Thomas,Unknown,9544636567,2021-01-18,393.18,Home & Garden,2,United States,37,Male,Cancelled,No,26.55,1
CUST_101521,James Miller,james.49@gmail.com,7685287852,2024-10-26,330.37,Books,3,United States,35,Male,Delivered,No,22.95,0
CUST_916351,Michael Johnson,michael.70@yahoo.com,3846886150,2024-06-13,26.39,Clothing,4,France,70,Female,Pending,No,26.86,0
CUST_100094,Karen Smith,karen.52@hotmail.com,Unknown,2018-02-27,42.48,Home & Garden,3,United States,72,Female,Delivered,No,16.11,0
CUST_100033,Jane Davis,Unknown,1488743043,2019-03-15,44.75,Clothing,1,United Kingdom,23,Female,Delivered,No,19.32,0
CUST_101822,Betty Johnson,betty.40@company.com,6646814149,2023-01-05,402.9,Electronics,1,Germany,19,Female,Shipped,Yes,10.02,0
CUST_101743,Matthew Gonzalez,matthew.92@gmail.com,8698333491,2019-07-06,591.91,Home & Garden,4,United Kingdom,67,Female,Pending,Yes,9.68,0
CUST_100448,Mark Davis,Unknown,3206065775,2021-01-03,125.42,Toys,5,Australia,37,Female,Delivered,Yes,38.33,0
CUST_100716,Helen Rodriguez,helen.52@outlook.com,1573247427,2023-07-02,771.52,Home & Garden,3,Germany,76,Female,Cancelled,No,26.55,0
CUST_101322,Robert Davis,robert.18@company.com,8648373217,2018-12-29,94.17,Books,1,France,72,Unknown,Delivered,Yes,22.4,1
CUST_101588,Helen Thomas,helen.98@outlook.com,6557034522,2020-07-29,73.17,Home & Garden,3,Canada,58,Female,Delivered,No,8.89,0
CUST_100000,Matthew Brown,Unknown,5528809288,2021-08-06,495.09,Home & Garden,2,Germany,29,Female,Pending,Yes,6.47,0
CUST_101752,Lisa Anderson,lisa.84@company.com,2475923625,2024-05-19,7.0,Automotive,4,Germany,24,Female,Cancelled,No,42.19,0
CUST_101101,James Williams,Unknown,1534967180,2023-04-05,674.75,Toys,4,Germany,21,Female,Shipped,No,26.37,0
CUST_101108,Helen Martinez,Unknown,9211155094,2019-09-07,675.85,Automotive,3,United States,67,Male,Cancelled,Yes,43.74,0
CUST_101307,Susan Miller,susan.43@yahoo.com,9136009938,2023-11-01,411.93,Electronics,4,United Kingdom,44,Female,Shipped,Yes,13.74,0
CUST_100082,Thomas Smith,thomas.32@hotmail.com,2016543755,2021-07-07,186.9,Clothing,1,Australia,55,Female,Cancelled,No,6.18,0
CUST_101627,Daniel Johnson,daniel.25@hotmail.com,Unknown,2021-12-04,385.2,Books,1,France,50,Female,Cancelled,No,45.75,0
CUST_100676,Richard Jackson,Unknown,3934562702,2021-04-29,568.8,Unknown,2,Japan,19,Female,Pending,Yes,30.07,1
CUST_101519,Charles Jones,charles.71@gmail.com,1036456473,2024-08-10,643.06,Toys,3,Japan,50,Female,Pending,No,12.73,0
CUST_101046,Lisa Wilson,lisa.25@yahoo.com,Unknown,2023-01-14,0.0,Unknown,1,Germany,29,Female,Delivered,Yes,33.91,0
CUST_100770,Daniel Hernandez,daniel.10@company.com,7185974483,2023-08-31,325.81,Home & Garden,5,Germany,40,Female,Delivered,No,20.7,0
CUST_101271,Charles Johnson,Unknown,8353345754,2018-03-06,782.11,Clothing,2,France,55,Female,Delivered,Yes,26.55,0
CUST_101338,Maria Anderson,Unknown,8909735542,2022-05-14,266.23,Electronics,1,France,38,Male,Unknown,Yes,10.31,0
CUST_101651,Maria Moore,maria.92@hotmail.com,8858008060,2024-07-24,385.2,Electronics,4,France,30,Male,Pending,No,47.72,0
