Customer ID,Full Name,Email Address,Phone Number,Registration Date,Purchase Amount,Product Category,Satisfaction Score (1-5),Country,Customer Age,Gender,Order Status,Discount Applied,Shipping Cost
CUST_100691,Steven Johnson,,340-470-1046,6/16/2023 0:00,663.5,Home and Garden,Bad,DE,79,Male,Shipped,Yes,27.6 EUR
CUST_101574,Ruth Moore,ruth.86@yahoo.com,647-966-9810,11/18/2019 0:00,563.98,Automotive,1,AUS,78,Male,Delivered,Yes,11.53
CUST_100424,Betty Moore,betty.34@outlook.com,(832) 129-3625,3/5/2027,234.74,Toys,3,France,29,Female,Cancelled,No,5.21
CUST_100594,Thomas Moore,thomas.71@hotmail.com,413-816-4791,7/18/2022 0:00,623.8,Home & Garden,,United Kingdom,N/A,Female,Cancelled,Yes,6.49
CUST_912764,Richard Brown,,739-907-8244,10/6/2021 0:00,115.13,Electronics,3,JP,28,Male,Delivered,Yes,
CUST_100622,daniel hernandez,daniel.91@gmail.com,493-675-7393,10/1/2023 0:00,102.42,Automotive,5,USA,78,Male,,No,
CUST_101281,Richard Martin,richard.44@outlook.com,234-937-5423,11/9/2023,595.96,Home & Garden,3,USA,,Male,Delivered,No,11.08
CUST_101094,Donna Lopez,donna.80@outlook.com,206-136-9136,12/15/2018 0:00,437.46,Books,3,Japan,54,Female,Delivered,,15
CUST_100227,Daniel Moore,daniel.47@outlook.com,578-542-7700,5/27/2021 0:00,380.62,Automotive,4,UK,147,Female,cancelled,Yes,19.43
CUST_101764,Charles Thomas,charles.57@outlook.com,,11/3/2018 0:00,45126.5062,Books,5,Australia,25,Male,Pending,No,5.89
CUST_101391,Donald Wilson,donald.79@company.com,855-235-6087,11/1/2018 0:00,685.19,Home & Garden,4,USA,61,Male,Pending,Yes,25.18
CUST_101151,Nancy Moore,user1151@invalid,693-181-5529,5/16/2022 0:00,612.16,Toys,1,AUS,37,Male,Shipped,FALSE,8.74
CUST_100066,Charles Thomas,USER66@GMAIL.COM,433-191-7711,3/15/2021 0:00,52.68,Electronics,5,Japan,twenty-five,Male,Pending,No,13.65
CUST_100024,Donna Johnson,donna.90@,499-842-3064,11/2/2021 0:00,44.08,Clothing,4,United States,18,Female,Shipped,No,8.37
CUST_100144,Thomas Jones,thomas.76@company.com,629-877-1712,9/2/2021 0:00,"$4,614.00 ",Clothing,4,United States,58,Female,,No,$11.48 
CUST_100536,James Taylor,james.55@gmail.com,965-192-2302,3/31/2018 0:00,305.61,Sports,1,United Kingdom,,Male,Shipped,yes,36.06
CUST_100811,Helen Thomas,user811@invalid,(867) 869-9924,11/3/2019 0:00,,Home & Garden,5,Canada,,Female,Shipped,No,43.38
CUST_101173,Thomas Anderson,user1173@invalid,829-452-4520,12/25/2021 0:00,488.57,Electronics,5,United Kingdom,60,Male,Cancelled,No,38.68
CUST_100085,Charles Brown,charles.99@company.com,,,311.77,Electronics,,Canada,61,Male,Shipped,No,42.47
CUST_101427,Charles Lopez,charles.76@hotmail.com,569-505-3708,10/22/2022 0:00,767.33,Automotive,5,,N/A,Female,Cancelled,Yes,37.68
CUST_101237,Karen Taylor,karen.76@company.com,371-581-3481,4/12/2020 0:00,698.43,Books,5,UK,39,Male,Delivered,Yes,26.41
CUST_101249,John Brown,john.82@outlook.com,656-592-5840,6/11/2023 0:00,81.63,Sports,4,AUS,69,Male,Cancelled,Yes,36.01
CUST_101887,William Jackson,john.smith@gmail.com,238-558-4244,12/9/2018 0:00,117.37,Clothing,4,JP,73,Male,Shipped,No,30.58
CUST_101901,Steven Johnson,steven.15@company.com,829-427-2195,1/23/2023 0:00,148.95,Sports,4,USA,,Female,,Yes,21.39
CUST_101435,"  Carol Taylor  	",carol.15@hotmail.com,823-348-2569,8/12/2019 0:00,175.12,Home & Garden,3,,78,Male,Delivered,Yes,18.73 EUR
CUST_101198,Helen Martin,helen.59@company.com,532-462-3088,10/2/2021 0:00,652.77,Books,2,United Kingdom,26,Male,Cancelled,,31.79
CUST_100362,Karen Davis,karen.89@company.com,415-756-2167,7/19/2018 0:00,550.91,Electronics,2,Germany,43,Male,Shipped,No,33.55
CUST_101683,Daniel Taylor,,968-767-5926,8/11/2018 0:00,142.45,Clothing,,JP,,Male,Shipped,Yes,27.12
CUST_101206,Susan Martin,,564-488-6250,29-08-2022,,Home & Garden,3,Germany,46,Female,Pending,Yes,45.49
CUST_101026,Maria Davis,maria.24@yahoo.com,952-617-8271,7/5/2019 0:00,692.42,Books,1,CAN,,Male,Delivered,No,25.52
CUST_101030,Ruth Brown,  user303@gmail.com  ,731-226-8083,17-Sep-18,467.34,Books,,DE,twenty-five,Male,Pending,No,25.7
CUST_101273,David Hernandez,david.78@yahoo.com,-2426,7/15/2024 0:00,$57.92 ,Electronics,5,US,65,Female,,Yes,45.54
CUST_101542,Richard Davis,richard.28@yahoo.com,833-623-8209,1/31/2022,59.38,Toys,1,UK,60,Male,Pending,No,19.96
CUST_101124,Mark Lopez,mark.74@yahoo.com,,9/22/2018 0:00,($70.57),Automotive,Excellent,AUS,61,Female,Delivered,Yes,30.91
CUST_100665,Steven Martinez,,(403) 205-9381,9/16/2021 0:00,584.94,Clothing,1,Canada,42,Male,Delivered,Yes,33.15
CUST_100364,Karen Smith,karen.24@gmail.com,266-298-8148,7/5/2023 0:00,547.17,Books,1,United Kingdom,46,Male,Shipped,Yes,22.21
CUST_100077,Helen Moore,helen.30@,822 959 8278,10/16/2024 0:00,329.8,CLOTHING,5,France,29,Male,Cancelled,No,45.66
CUST_100027,Ruth Gonzalez,ruth.35@,750-263-1383,12/31/2026,466.39,Books,5,United States,36,Female,Delivered,Yes,37.77
CUST_101668,Michael Garcia,michael.65@gmail.com,,4/23/2019 0:00,376.72,Sports,3,AUS,49,Female,Cancelled,Yes,13.24
CUST_100525,Nancy Davis,nancy.29@outlook.com,859-794-9711,8/15/2019 0:00,161.65,Books,1,US,57,Male,Delivered,No,34.84
CUST_101918,Anthony Brown,anthony.60@gmail.com,,11/9/2019 0:00,425.57,Toys,2,USA,43,Male,Delivered,Yes,36.05
CUST_100055,Steven Hernandez,steven.17@yahoo.com,480.412.7135,9/8/2018 0:00,770.81,Clothing,4,France,77,Male,Cancelled,Yes,8.96
CUST_100638,Carol Moore,user638@,158-740-1170,5/29/2018 0:00,360.07,Sports,4,Australia,18,Male,Pending,Yes,17.74
CUST_100302,Helen Martin,,149-890-7183,9/13/2022,113.25,Sports,4,United States,25,Female,Delivered,No,
CUST_100718,Donald Lopez,donald.42@outlook.com,579-588-6131,11/25/2023 0:00,"$2,829.00 ",Sports,4,Australia,68,Male,Shipped,Yes,49.19
CUST_100624,Carol Anderson,carol.65@gmail.com,,5/18/2023 0:00,215.49,Clothing,5,France,64,Male,Delivered,Yes,14.48
CUST_100007,John Williams,user7@invalid,780-351-3483,4/7/2018 0:00,212.67,Sports,4,United Kingdom,50,Female,Pending,Yes,13.63
CUST_100803,Steven Davis,steven.36@hotmail.com,460-948-9887,3/31/2020 0:00,739.07,Automotive,1,United Kingdom,72,Male,Delvered,Yes,30.25
CUST_101049,Sarah Thomas,sarah.73@company.com,880-774-5963,3/24/2018 0:00,$600.60 ,Home & Garden,4,FR,39,Male,CANCELLED,No,49.19
CUST_100336,Mark Taylor,mark.98@,334-967-6427,,361,Home & Garden,5,JP,54,Female,Cancelled,0,35.3
CUST_100047,Ruth Moore,ruth.74@outlook.com,526-943-3668,1/11/2019 0:00,337.89,Clothing,2,CAN,120,Female,DELIVERED,No,48.63
CUST_101550,Thomas Brown,  user196@gmail.com  ,561-816-5225,11/19/2023 0:00,"$2,319.00 ",Clothing,1,AUS,69,Male,Pending,Yes,47.14
CUST_100106,James Taylor,james.23@gmail.com,622-388-1745,3/11/2019 0:00,619.98,Sports,5,Germany,56,Male,Shipped,No,19.06 USD
CUST_100349,Nancy Anderson,nancy.83@hotmail.com,468-507-7188,10/2/2020,271.77,Toys,3,Canada,,Female,Delivered,Yes,46.8
CUST_101079,Donna Jones,donna.50@outlook.com,329-941-5749,,704.58,Home & Garden,5,FR,35,Female,Pending,Yes,33.06
CUST_100238,Ruth Davis,,108-888-5906,9/10/2024 0:00,770.9,Sports,5,Canada,twenty-five,Female,Pending,0,
CUST_100213,Charles Thomas,charles.37@hotmail.com,971-620-9011,10/17/2019 0:00,,Sports,1,United Kingdom,19,Female,,No,48.59
CUST_101310,Ruth Thomas,ruth.28@company.com,535-816-2269,11/12/2021 0:00,237.57,Automotive,2,,44,MALE,Pending,Yes,$14.29 
CUST_101192,Matthew Martinez,matthew.58@outlook.com,747-891-4245,8/13/2023 0:00,220.09,Automotive,1,JP,69,Male,Shipped,Y,41.09
CUST_100793,Betty Jackson,betty.14@outlook.com,(790) 516-5305,1/25/2021 0:00,23.7,Sports,4,Germany,75,Female,Cancelled,0,22.54
CUST_101096,Sandra Anderson,sandra.60@,900-970-4731,6/18/2024 0:00,41.9,Electronics,5,Japan,37,Male,Cancelled,No,9.14
CUST_101233,Donald Hernandez,donald.57@gmail.com,913-633-6202,12/6/2019,136.04,Electronics,4,USA,49,Female,Delivered,No,32.86
CUST_101176,Steven Moore,steven.19@outlook.com,329-678-9249,6/27/2020 0:00,417.6,Toys,3,CAN,45,Female,Cancelled,Yes,19.43
CUST_101653,Emma Jackson,emma.72@company.com,174-286-6567,3/5/2024 0:00,204.05,Toys,4,Japan,79,MALE,Pending,FALSE,33.43
CUST_101747,Sarah Rodriguez,sarah.18@hotmail.com,838-407-1005,12/25/2027,230.03,Books,2,United Kingdom,36,Female,Cancelled,TRUE,14.8
CUST_100523,Helen Miller,helen.80@outlook.com,722-201-1785,5/8/2022 0:00,$271.69 ,Electronics,4,UK,51,Male,Delivered,Yes,$40.52 
CUST_100232,Steven Lopez,steven.70@,904-383-4731,6/5/2020 0:00,66.64,Electronics,1,Japan,72,Female,Delivered,NO,11.93 USD
CUST_100644,Mark Brown,mark.61@company.com,-9149,12/30/2020 0:00,217.31,Books,1,United Kingdom,35,Female,Cancelled,No,7.98
CUST_101578,Donald Johnson,donald.55@yahoo.com,-5307,9/25/2022 0:00,413.39,Books,4,France,76,Female,Pending,Yes,29.04
CUST_100533,Thomas Brown,thomas.67@yahoo.com,382-538-9529,4/8/2023 0:00,33928.59819,HOME & GARDEN,1,US,59,Male,Delivered,Yes,24.97
CUST_101931,Michael Brown,michael.87@,256-449-5109,3/15/2024 0:00,265.26,Automotive,2,Germany,68,Female,,,24.32 USD
CUST_100603,Donald Jackson,donald.36@,888-982-3134,7/12/2021 0:00,792.95,Clothing,1,DE,45,Male,Delivered,No,14.05
CUST_101892,Donna Moore,donna.49@,815-156-9643,12/9/2018 0:00,604.99,Home & Garden,2,JP,41,Male,Shipped,No,
CUST_101074,Maria Moore,john.smith@gmail.com,465-733-3258,12/17/2022 0:00,18.6,Automotive,3,AUS,69,Male,Pendng,Yes,8.51
CUST_101364,SANDRA JOHNSON,sandra.51@yahoo.com,685-943-1498,21-03-2018,223.71,Home & Garden,3,Australia,32,Female,Cancelled,No,20.71
CUST_100060,SANDRA MOORE,sandra.13@,457.169.1732,2/15/2020 0:00,87.41,Automotive,4,JP,32,Male,Delivered,No,10.52
CUST_101923,Helen Anderson,helen.33@yahoo.com,668-966-9158,7/24/2018 0:00,317.74,Toys,N/A,Australia,55,Male,Shipd,No,17.29
CUST_100092,Ruth Smith,ruth.31@,375-162-6215,7/21/2021 0:00,703.53,Books,4,Germany,59,Female,Delivered,NO,37.32
CUST_100666,Helen Moore,helen.41@outlook.com,525-245-1019,8/30/2021 0:00,$153.12 ,Home & Garden,4,Australia,34,Female,Cancelled,Yes,9.14
CUST_100280,Sandra Martinez,sandra.25@outlook.com,168-814-4559,2/9/2024 0:00,227.6,Automotive,5,France,42,Female,Delivered,Yes,46.06
CUST_101394,Helen Brown,helen.34@gmail.com,523-331-4084,11/22/2019 0:00,573.13,Books,2,,,Male,Shipped,No,40.35
CUST_100359,NANCY MOORE,john.smith@gmail.com,294.104.1210,N/A,761.08,Automotive,4,,,Female,Delivered,No,41.61
CUST_101182,Charles Jones,charles.65@hotmail.com,886 470 4782,9/14/2020 0:00,12.85,Books,2,CAN,,Female,Shipped,No,34.16
CUST_101223,Charles Moore,user1223@invalid,684-536-8288,9/10/2022 0:00,,Books,5,,30 years,Female,Pending,Yes,34.6
CUST_100847,Sandra Smith,sandra.18@gmail.com,368.284.2520,3/6/2022 0:00,790.72,Toys,2,Japan,53,Male,Pendng,Yes,21.09
CUST_101441,Thomas Johnson,thomas.37@yahoo.com,448-613-1026,,187.78,Electronics,4,AUS,79,Female,Shipped,No,17.58
CUST_100110,Mark Miller,mark.65@,315-725-9270,7/18/2023 0:00,,Clothing,4,Canada,24,Male,Cancelled,1,43.85
CUST_100042,Anthony Williams,anthony.63@yahoo.com,(163) 535-3130,9/17/2021 0:00,645.19,Automotive,,DE,32,Female,Pending,No,32.55
CUST_100125,Michael Taylor,  user150@gmail.com  ,876-387-6862,3/23/2024 0:00,,Sports,,United Kingdom,74,Female,Delivered,Yes,24.23
CUST_100204,Jennifer Brown,jennifer.62@company.com,481-776-3807,5/28/2018 0:00,722.84,Electronics,4,CAN,41,Male,Shipped,Yes,14.61 USD
CUST_100052,Richard Rodriguez,richard.84@yahoo.com,672.478.2945,10/15/2024 0:00,541.84,Home & Garden,Excellent,USA,78,Male,Cancelled,Yes,8.44
CUST_100545,Daniel Smith,daniel.91@outlook.com,856 777 9652,7/26/2024 0:00,99.22,,4,AUS,33,Male,Shipped,No,37.99
CUST_100068,Carol Brown,carol.10@outlook.com,,9/13/2020 0:00,,Home & Garden,4,United States,73,Male,Delivered,Yes,17.67
CUST_101190,Matthew Moore,,449-421-2932,9/3/2021 0:00,444.54,Electronics,2,AUS,51,Male,Shipped,Yes,46.48
CUST_101618,Daniel Brown,  user387@gmail.com  ,313-777-5193,N/A,,Electronics,0,Germany,50,Male,Cancelled,Yes,33.56
CUST_100183,William Rodriguez,william.61@yahoo.com,300-305-4297,1/15/2022,573.32,Books,4,United Kingdom,61,Female,Cancelled,,42.14
CUST_100137,Carol Johnson,carol.85@yahoo.com,380-296-1378,3/11/2023 0:00,57.44,Sports,3,,71,Female,Cancelled,Yes,13.55
CUST_100899,Carol Brown,carol.71@yahoo.com,,5/19/2024 0:00,603.84,Sports,5,Germany,53,Male,Pending,No,17.09
CUST_100796,Charles Martinez,charles.60@gmail.com,,6/8/2021 0:00,640.64,Automotive,2,Canada,62,Female,Shipped,Yes,
CUST_100132,Donna Wilson,donna.43@hotmail.com,682-612-9093,4/9/2023 0:00,Free,Books,-4,United Kingdom,34,Female,Pending,No,8.5
CUST_100080,Sarah Martinez,sarah.98@company.com,284-524-1394,5/22/2023 0:00,736.02,  Sports  ,5,Japan,59,Female,Shipped,No,22.88
CUST_101553,Ruth Miller,ruth.81@,677-471-5771,,533.13,Boks,4,FR,34,Male,Cancelled,No,37.03
CUST_101611,Richard Gonzalez,richard.45@company.com,413-441-6798,12/10/2019 0:00,596.3,Electronics,3,,21,Female,Delivered,No,13.74
CUST_100541,Sandra Hernandez,sandra.56@hotmail.com,239-591-9156,11/27/2021 0:00,594.79,Electronics,4,,51,Female,Cancelled,FALSE,48.85 USD
CUST_101666,Mark Rodriguez,mark.79@company.com,-6241,6/23/2024 0:00,710.36,Automotive,5,Germany,75,Female,,Yes,
CUST_100983,Charles Moore,charles.28@,108-610-3410,1/1/2022 0:00,205.2,Toys,4,,23,Male,Delivered,Yes,40.41
CUST_100165,Jane Jackson,jane.83@company.com,511-198-7735,1/25/2021,442.02,Electronics,1.5,US,43,Female,Cancelled,Yes,27.26
CUST_100248,Richard Johnson,user248@invalid,855-109-9188,3/8/2022 0:00,76.72,Home & Garden,3,UK,42,Female,Shipped,,21.85
CUST_100446,Sandra Wilson,sandra.93@gmail.com,416-614-3022,12/23/2023 0:00,435.11,Clothing,,FR,24,Male,Delivered,FALSE,22.06
CUST_101202,Michael Johnson,michael.65@,518-745-8368,3/26/2022 0:00,335.72,Home & Garden,2,Germany,59,Male,Shipped,Yes,17.75 EUR
CUST_100858,MARK MARTIN,mark.63@outlook.com,859.360.2992,7/22/2021 0:00,158.21,Clothing,2,Australia,51,Female,PENDING,,10.37
CUST_101023,RUTH SMITH,ruth.16@,738-804-4288,11/26/2026,"$3,686.00 ",Clothng,2,Germany,50,Female,Pending,Yes,15.56
CUST_100097,Lisa Johnson,lisa.54@outlook.com,516-556-2374,3/9/2018 0:00,274.14,Clothing,5,CAN,55,Male,Cancelled,No,16.9
CUST_100805,Donald Anderson,user805@,569-538-7113,N/A,311.6,,2,US,55,Female,Pending,No,16.95
CUST_100737,STEVEN WILSON,steven.33@gmail.com,255-798-8587,1/13/2023,255.63,Clothing,2,DE,26,Male,Pending,Yes,
CUST_101313,Charles Miller,charles.14@gmail.com,216-139-7949,10/30/2021 0:00,134.26,Toys,4,US,69,Male,Delivered,No,24.14
CUST_100102,Mark Moore,mark.83@,949-735-5739,2/18/2020 0:00,493.75,Electornics,10,FR,68,Female,Pending,Yes,33.96
CUST_100434,Helen Gonzalez,helen.16@,214-191-6574,6/13/2018 0:00,151,  Books  ,,JP,70,Female,Pending,No,$36.94 
CUST_100074,Charles Rodriguez,charles.56@gmail.com,634-293-8796,N/A,629.55,Automotive,1,AUS,42,Female,Pending,Yes,37.87
CUST_101872,James Jones,james.29@gmail.com,,9/3/2024 0:00,596.85,SPORTS,,Germany,58,Male,Cancelled,Yes,40.1
CUST_101309,Mark Martin,mark.32@,594-626-2334,3/12/2021 0:00,342.76 USD,Clothing,1,UK,30,Female,Delivered,No,
CUST_100918,Thomas Jackson,,(884) 403-2356,,176.34,Sports,3,US,69,Female,Cancelled,N,42.88
CUST_101788,ROBERT RODRIGUEZ,robert.90@outlook.com,635-138-7532,11/26/2021 0:00,609.64,Clothing,5,JP,43,Male,Pending,No,
CUST_101746,Sarah Smith,sarah.50@company.com,531-587-8667,8/19/2024 0:00,529.64,Books,5,CAN,2,,Cancelled,No,40.92
CUST_101692,Donna Williams,donna.53@yahoo.com,6312553975,1/3/2022 0:00,740.56,Books,4,Japan,61,Female,Delivered,No,41
CUST_100762,"  Donna Martin  	",donna.21@hotmail.com,674-108-3532,2/12/2021 0:00,"$3,272.00 ",Automotive,1,France,,Female,,Yes,19.68
CUST_100989,Emma Garcia,emma.62@hotmail.com,707-226-1871,4/22/2024 0:00,203.57,,4,Germany,74,Female,Delivered,No,18.55
CUST_100388,Mark Smith,mark.45@hotmail.com,2373028970,1/4/2022 0:00,676.4,Toys,1,FR,20,Female,Pending,,27.98
CUST_100235,Maria Moore,maria.70@yahoo.com,863-935,2/19/2023 0:00,,Home & Garden,2,France,55,Female,Pending,No,45.7
CUST_101729,Donna Gonzalez,donna.18@,369-164-6987,10/15/2020 0:00,664.75,Sports,5,AUS,63,,Cancelled,Yes,
CUST_100267,S@ndr@ H3rn@nd3z,user267@invalid,417-542-8778,6/30/2018 0:00,105.43,Books,3,Japan,30,Male,Delivered,No,21.93 USD
CUST_101909,steven martinez,steven.41@company.com,713.352.5230,9/12/2022 0:00,204.28,Home & Garden,1,UK,70,Male,Delivered,Yes,42.96
CUST_100117,John Jackson,john.48@yahoo.com,813-820-9011,3/10/2022 0:00,38.15,Electronics,2,US,68,Male,Pending,Yes,42.48
CUST_101883,Richard Taylor,richard.61@outlook.com,591-930-2618,8/13/2018,127.04,Automotive,3,Japan,20,Female,Pending,No,8.04
CUST_100673,Robert Gonzalez,robert.43@yahoo.com,719-254-3917,7/16/2022 0:00,398.03,,,JP,53,Female,Delivered,Yes,6.23
CUST_100249,Carol Thomas,john.smith@gmail.com,954-463-6567,N/A,393.18,Home & Garden,2,United States,37,Male,Cancelled,No,
CUST_101521,James Miller,james.49@gmail.com,768-528-7852,10/26/2024 0:00,330.37,Books,3,USA,35,Male,Delivered,No,22.95
CUST_916351,Michael Johnson,michael.70@yahoo.com,384-688-6150,6/13/2024 0:00,26.39,Clothing,4,FR,70,Female,Pending,No,26.86
CUST_100094,karen smith,karen.52@hotmail.com,,2/27/2018 0:00,42.48,Home & Garden,,US,72,Female,Delivered,FALSE,16.11
CUST_100033,Jane Davis,,148-874-3043,3/15/2019 0:00,44.75,CLOTHING,1,UK,23,Female,Delivered,No,19.32
CUST_101822,Betty Johnson,betty.40@company.com,664-681-4149,1/5/2023 0:00,402.9,Electronics,1,DE,19,Female,Shipped,Yes,10.02
CUST_101743,Matthew Gonzalez,matthew.92@gmail.com,869-833-3491,7/6/2019 0:00,591.91,Home & Garden,4,United Kingdom,67,Female,Pending,Yes,9.68
CUST_100448,Mark Davis,mark.40@,320-606-5775,1/3/2021 0:00,125.42,Toys,5,AUS,37,Female,Delivered,Yes,38.33
CUST_100716,Helen Rodriguez,helen.52@outlook.com,157-324-7427,7/2/2023 0:00,771.52,Home & Garden,-2,Germany,76,Female,Cancelled,No,
CUST_101322,Robert Davis,robert.18@company.com,864-837-3217,,94.17,Books,1,FR,72,,Delivered,Yes,22.4
CUST_101588,Helen Thomas,helen.98@outlook.com,6557034522,7/29/2020 0:00,73.17,Home & Garden,2.6,Canada,58,Female,Delivered,No,8.89
CUST_100000,Matthew Brown,matthew.60@,552-880-9288,8/6/2021 0:00,495.09,Home & Garden,2,DE,29,Female,Pending,Yes,6.47
CUST_101752,Lisa Anderson,lisa.84@company.com,247-592-3625,5/19/2024 0:00,7,Automotive,4,DE,24,Female,Cancelled,No,42.19
CUST_101101,James Williams,user1101@invalid,153-496-7180,4/5/2023 0:00,674.75,Toys,4,Germany,21,Female,Shipped,No,26.37
CUST_101108,Helen Martinez,,921-115-5094,9/7/2019 0:00,675.85,Automotive,3,US,67,Male,Cancelled,Yes,43.74
CUST_101307,Susan Miller,susan.43@yahoo.com,913-600-9938,11/1/2023 0:00,411.93,Electronics,4,UK,44,Female,Shipped,Yes,13.74
CUST_100082,Thomas Smith,thomas.32@hotmail.com,(201) 654-3755,7/7/2021 0:00,186.9,Clothing,1,AUS,55,Female,Cancelled,No,6.18
CUST_101627,Daniel Johnson,daniel.25@hotmail.com,,12/4/2021 0:00,,Books,1,France,,Female,Cancelled,No,45.75
CUST_100676,Richard Jackson,user676@,393-456-2702,8/30/2019,568.8,,2,JP,19,Female,Pending,Yes,30.07
CUST_101519,Charles Jones,charles.71@gmail.com,103-645-6473,8/10/2024 0:00,643.06,Toys,3,JP,,Female,Pending,No,12.73
CUST_101046,LISA WILSON,lisa.25@yahoo.com,,1/14/2023 0:00,Free,,1,DE,29,Female,DELIVERED,Yes,33.91 USD
CUST_100770,"  Daniel Hernandez  	",daniel.10@company.com,718-597-4483,8/31/2023 0:00,325.81,Home & Garden,5,Germany,40,Female,Delvered,No,20.7
CUST_101271,Charles Johnson,user1271@,835-334-5754,3/6/2018 0:00,782.11,Clothing,2,France,55,Female,Delivered,Yes,
CUST_101338,Maria Anderson,  user369@gmail.com  ,890-973-5542,5/14/2022 0:00,266.23,Electronics,1,FR,38,Male,,Yes,10.31
CUST_101651,Maria Moore,maria.92@hotmail.com,885-800-8060,7/24/2024 0:00,,Electronics,4,FR,30,Male,PENDING,No,47.72
CUST_101559,Nancy Jackson,nancy.98@,697-410-3430,5/15/2019 0:00,339.43,Electronics,4,USA,70,Male,,No,9.83
CUST_100404,Richard Miller,richard.64@gmail.com,487-725-1937,2/6/2018 0:00,503.35,Automotive,3,United Kingdom,61,Female,Cancelled,Yes,13.36
CUST_101805,Daniel Williams,daniel.43@,824-597-6744,2/9/2022 0:00,573.47,,0,AUS,33,Male,Cancelled,No,42.45
CUST_101358,Mark Martinez,mark.24@hotmail.com,,9/18/2024 0:00,$582.26 ,Automotive,3,United States,63,Female,Cancelled,TRUE,48.42
CUST_101851,Maria Williams,maria.94@,130-764-9109,12/7/2019 0:00,405.19,,3,AUS,26,Male,Pending,Yes,28.71
CUST_100104,David Thomas,david.14@outlook.com,593-379-5110,10/17/2019 0:00,498.53,Books,1,Canada,45,Female,Delivered,Yes,9.79
CUST_100688,Betty Rodriguez,betty.97@yahoo.com,649-941-4770,23-Apr-23,484.69,Electronics,2,Japan,78,Female,Delivered,No,30.45
CUST_101418,Maria Wilson,user1418@invalid,794-510-5918,8/6/2020 0:00,,Toys,5,Australia,54,Male,Delivered,Yes,18.13
CUST_100826,Sarah Jackson,sarah.66@,6855404962,2/15/2020 0:00,449.87,Books,5,,40,Female,Cancelled,No,37.2 USD
CUST_101240,Karen Smith,,977-840-4509,4/22/2018 0:00,148.74,Automotive,3,FR,56,Female,Shipped,Yes,20.53 USD
CUST_100062,Sandra Jackson,user62@,900-486-8786,8/9/2021 0:00,84.43,Books,4,CAN,126,Female,Delivered,No,21.59
CUST_100852,MARIA MARTINEZ,maria.89@,178-315-7879,4/18/2024 0:00,,Books,2,US,74,Female,Pending,No,$28.12 
CUST_101414,Lisa Davis,lisa.68@yahoo.com,290-870-1356,2/15/2024 0:00,544.68,Electronics,Excellent,Australia,18,Female,Pending,No,43.4
CUST_100223,Sarah Williams,sarah.17@company.com,962-483-5170,4/22/2020 0:00,313.79,,1,UK,32,Male,Pending,Yes,40.47
CUST_100145,Susan Garcia,susan.89@yahoo.com,329-148-5553,5/31/2023 0:00,208.09,Toys,4,Japan,71,Female,Delivered,No,42.43
CUST_101088,Karen Rodriguez,karen.88@hotmail.com,305-442-1973,10/13/2024 0:00,,,4,JP,20,,,No,
CUST_100373,Helen Smith,helen.37@hotmail.com,,7/4/2020 0:00,$112.51 ,Toys,-4,,50,Female,Pending,Yes,32.85
CUST_101488,Richard Anderson,richard.18@gmail.com,787-146-7531,7/27/2021 0:00,20.65,Home & Garden,3,UK,,Female,Pending,Yes,10.61
CUST_101142,Robert Martin,user1142@,(355) 889-9893,6/13/2021 0:00,285.11,,5,FR,55,Male,Cancelled,No,31.46
CUST_101910,Emma Rodriguez,emma.82@gmail.com,532-796-6074,4/23/2023 0:00,,Home & Garden,,FR,71,Male,Cancelled,No,37.04
CUST_101565,Karen Moore,karen.83@gmail.com,593-279-8929,10/8/2023 0:00,219.93,Toys,2,United Kingdom,76,Female,Pending,Yes,39.74
CUST_101265,Sarah Gonzalez,sarah.62@hotmail.com,728-725-6401,N/A,280.47,Toys,5,DE,21,Male,Pending,yes,48.49 USD
CUST_101673,Michael Lopez,user1673@,8894893042,N/A,,Clothing,3,United Kingdom,22,Female,Shipped,0,
CUST_101328,William Thomas,william.92@gmail.com,162-739-8679,2/26/2020 0:00,330.63,Sports,,AUS,24,Male,Shipped,No,32.45
CUST_100009,Charles Martin,charles.43@gmail.com,539.523.7706,N/A,492.89 USD,Sports,2,USA,138,Female,Cancelled,No,14.28
CUST_100449,Anthony Thomas,anthony.89@yahoo.com,485-160-6458,3/29/2021 0:00,75.27,Home & Garden,7,FR,65,Male,Delivered,Yes,22.02 USD
CUST_100708,David Davis,david.90@company.com,259-161-1526,1/3/2022 0:00,769.72,,1,Japan,38,Female,Pending,Yes,41.9
CUST_100255,Helen Miller,helen.36@yahoo.com,292-586-2779,5/6/2023 0:00,"$3,281.00 ",Sports,2,,50,Male,Shipped,,10.7
CUST_100882,Anthony Davis,anthony.10@,914-429-4811,11/23/2018 0:00,435.92,,4,USA,37,Male,Cancelled,FALSE,45.1
CUST_100389,Lisa Miller,lisa.47@hotmail.com,2125614482,9/9/2023 0:00,442.84,Automotive,3,DE,52,Male,CANCELLED,Yes,18.92 USD
CUST_100908,Matthew Brown,matthew.90@hotmail.com,650-105-1860,9/1/2020 0:00,758.06,Toys,7,Germany,37,Female,Shipped,No,19.66
CUST_100924,Michael Thomas,michael.35@company.com,933-704-9644,10/20/2020 0:00,13.51,Toys,,Japan,18,Male,Delivered,0,34.65
CUST_101780,Matthew Garcia,matthew.52@,957-679-7157,3/15/2021 0:00,171.84,Clothing,5,United States,twenty-five,Male,Shipped,,38.78
